District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Value
Sindhuli,Janakpur,Hill,Central,2070/71,2013/14,Others,0
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Stool Test,910
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Occult blood,50
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Reducing sugar,3
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Urine test,3807
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Bile salts,91
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Bile Pigments,91
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Urobili nogen,91
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Porpho bilinogen,91
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Acetone,115
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Chyle,94
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Semen Analysis,4
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Bence John's Protein,0
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Specific gravity,246
Ramechhap,Janakpur,Hill,Central,2070/71,2013/14,Others,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Stool Test,2492
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Occult blood,250
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Reducing sugar,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Urine test,6146
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Bile salts,10
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Bile Pigments,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Urobili nogen,1
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Porpho bilinogen,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Acetone,5
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Chyle,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Semen Analysis,15
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Bence John's Protein,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Specific gravity,0
Dolkha,Janakpur,Mountain,Central,2070/71,2013/14,Others,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Stool Test,432
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Occult blood,4
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Reducing sugar,80
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Urine test,1658
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Bile salts,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Bile Pigments,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Urobili nogen,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Porpho bilinogen,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Acetone,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Chyle,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Semen Analysis,2
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Bence John's Protein,0
Sindhupalchowk,Bagmati,Mountain,Central,2070/71,2013/14,Specific gravity,0
