district,Zone,Geographical Region,region,vdc_name,vdc_code,coverage_population,target,rcs_count,Region
Gorkha,Gandaki,Hill,Western,Aanppipal ,36001,1499,1671,,Western
Gorkha,Gandaki,Hill,Western,Aaruarbang ,36002,1533,1628,1.0,Western
Gorkha,Gandaki,Hill,Western,Aaruchanuate ,36003,2200,1064,1.0,Western
Gorkha,Gandaki,Hill,Western,Aarupokhari ,36004,1616,1779,,Western
Gorkha,Gandaki,Hill,Western,Asrang ,36005,1233,1259,1.0,Western
Gorkha,Gandaki,Hill,Western,Baguwa ,36006,687,728,1.0,Western
Gorkha,Gandaki,Hill,Western,Bakrang ,36007,751,1233,1.0,Western
Gorkha,Gandaki,Hill,Western,Bhirkot ,36008,1833,2125,1.0,Western
Gorkha,Gandaki,Hill,Western,Bhumlichok ,36009,1289,1222,1.0,Western
Gorkha,Gandaki,Hill,Western,Bihi ,36010,269,275,,Western
Gorkha,Gandaki,Hill,Western,Borlang ,36011,1713,1747,1.0,Western
Gorkha,Gandaki,Hill,Western,Bunkot ,36012,1984,2421,1.0,Western
Gorkha,Gandaki,Hill,Western,Chhaikampar ,36013,363,390,,Western
Gorkha,Gandaki,Hill,Western,Chhoprak ,36014,1561,2216,,Western
Gorkha,Gandaki,Hill,Western,Chumchet ,36015,322,331,,Western
Gorkha,Gandaki,Hill,Western,Chyngli ,36016,1873,2118,2.0,Western
Gorkha,Gandaki,Hill,Western,Darbhung ,36017,1391,1234,1.0,Western
Gorkha,Gandaki,Hill,Western,Deurali ,36018,1718,1860,,Western
Gorkha,Gandaki,Hill,Western,Dhawa ,36019,1168,1311,3.0,Western
Gorkha,Gandaki,Hill,Western,Dhuwakot ,36020,1324,1516,,Western
Gorkha,Gandaki,Hill,Western,Finam ,36021,1017,1114,1.0,Western
Gorkha,Gandaki,Hill,Western,Fujel ,36022,1602,1758,,Western
Gorkha,Gandaki,Hill,Western,Gaikhur ,36023,1458,1647,2.0,Western
Gorkha,Gandaki,Hill,Western,Gakhu ,36024,1009,1052,1.0,Western
Gorkha,Gandaki,Hill,Western,Ghairung ,36025,1333,1510,1.0,Western
Gorkha,Gandaki,Hill,Western,Ghyachok ,36026,685,729,1.0,Western
Gorkha,Gandaki,Hill,Western,Ghyalchok ,36027,2450,2001,1.0,Western
Gorkha,Gandaki,Hill,Western,Gumda ,36028,762,803,,Western
Gorkha,Gandaki,Hill,Western,Hanspur ,36029,1294,1431,,Western
Gorkha,Gandaki,Hill,Western,Harmhi ,36030,1240,1356,1.0,Western
Gorkha,Gandaki,Hill,Western,Jaubari ,36031,1045,1154,,Western
Gorkha,Gandaki,Hill,Western,Kashigaun ,36032,568,581,1.0,Western
Gorkha,Gandaki,Hill,Western,Kerabari ,36033,1023,952,,Western
Gorkha,Gandaki,Hill,Western,Kerauja ,36034,819,1020,,Western
Gorkha,Gandaki,Hill,Western,Kharibot ,36035,913,951,1.0,Western
Gorkha,Gandaki,Hill,Western,Khoplang ,36036,1890,1930,1.0,Western
Gorkha,Gandaki,Hill,Western,Laprak ,36037,745,701,,Western
Gorkha,Gandaki,Hill,Western,Lapu ,36038,645,661,2.0,Western
Gorkha,Gandaki,Hill,Western,Lho ,36039,301,276,,Western
Gorkha,Gandaki,Hill,Western,Makaising ,36040,710,779,3.0,Western
Gorkha,Gandaki,Hill,Western,Manakamana ,36041,1731,2124,1.0,Western
Gorkha,Gandaki,Hill,Western,Manbu ,36042,2091,1998,1.0,Western
Gorkha,Gandaki,Hill,Western,Masel ,36043,1305,1427,1.0,Western
Gorkha,Gandaki,Hill,Western,Muchhok ,36044,1319,1360,1.0,Western
Gorkha,Gandaki,Hill,Western,Namjung ,36045,1029,1227,,Western
Gorkha,Gandaki,Hill,Western,Nareshwor ,36046,1329,1459,,Western
Gorkha,Gandaki,Hill,Western,Palumtar ,36047,2542,2684,1.0,Western
Gorkha,Gandaki,Hill,Western,Panchkhuwadeurali ,36048,720,787,1.0,Western
Gorkha,Gandaki,Hill,Western,Pandrung ,36049,789,980,1.0,Western
Gorkha,Gandaki,Hill,Western,Prithvinarayan Municipality ,36050,11575,8392,,Western
Gorkha,Gandaki,Hill,Western,Prok ,36051,224,239,,Western
Gorkha,Gandaki,Hill,Western,Samagaun ,36052,199,213,,Western
Gorkha,Gandaki,Hill,Western,Saurpani ,36053,2081,1955,1.0,Western
Gorkha,Gandaki,Hill,Western,Shreenathkot ,36054,1091,1255,1.0,Western
Gorkha,Gandaki,Hill,Western,Simjung ,36055,1232,1302,,Western
Gorkha,Gandaki,Hill,Western,Sirdibas ,36056,810,802,,Western
Gorkha,Gandaki,Hill,Western,Swara ,36057,1377,1267,2.0,Western
Gorkha,Gandaki,Hill,Western,Taklung ,36058,1569,1759,1.0,Western
Gorkha,Gandaki,Hill,Western,Takukot ,36059,1326,1456,1.0,Western
Gorkha,Gandaki,Hill,Western,Takumajhalakuribot ,36060,805,889,1.0,Western
Gorkha,Gandaki,Hill,Western,Tandrang ,36061,1454,1594,1.0,Western
Gorkha,Gandaki,Hill,Western,Tanglichok ,36062,1084,1182,1.0,Western
Gorkha,Gandaki,Hill,Western,Taple ,36063,1423,1616,1.0,Western
Gorkha,Gandaki,Hill,Western,Thalajung ,36064,1018,1123,1.0,Western
Gorkha,Gandaki,Hill,Western,Thumi ,36065,1624,1449,,Western
Gorkha,Gandaki,Hill,Western,Uhya ,36066,711,646,,Western
Gorkha,Gandaki,Hill,Western,Warpak ,36067,1671,1569,,Western
Lamjung,Gandaki,Hill,Western,Archalbot ,37001,561,638,,Western
Lamjung,Gandaki,Hill,Western,Bahundanda ,37002,751,807,,Western
Lamjung,Gandaki,Hill,Western,Bajhakhet ,37003,977,1194,,Western
Lamjung,Gandaki,Hill,Western,Balungpani ,37004,845,917,,Western
Lamjung,Gandaki,Hill,Western,Bangre ,37005,650,683,,Western
Lamjung,Gandaki,Hill,Western,Bansar ,37006,791,851,,Western
Lamjung,Gandaki,Hill,Western,Besishahar ,37007,6519,2865,,Western
Lamjung,Gandaki,Hill,Western,Bhalayakharka ,37008,728,921,1.0,Western
Lamjung,Gandaki,Hill,Western,Bharte ,37009,994,1167,2.0,Western
Lamjung,Gandaki,Hill,Western,Bhoje ,37010,795,863,,Western
Lamjung,Gandaki,Hill,Western,Bhorletar ,37011,1411,1147,,Western
Lamjung,Gandaki,Hill,Western,Bhoteoodar ,37012,3415,1967,,Western
Lamjung,Gandaki,Hill,Western,Bhujung ,37013,516,544,,Western
Lamjung,Gandaki,Hill,Western,Bhulbhule ,37014,866,1093,,Western
Lamjung,Gandaki,Hill,Western,Bichaur ,37015,748,809,,Western
Lamjung,Gandaki,Hill,Western,Chakratirtha ,37016,1571,1584,,Western
Lamjung,Gandaki,Hill,Western,Chandisthan ,37017,625,642,,Western
Lamjung,Gandaki,Hill,Western,Chandreshwor ,37018,746,784,,Western
Lamjung,Gandaki,Hill,Western,Chiti ,37019,1897,1870,,Western
Lamjung,Gandaki,Hill,Western,Dhamilikuwa ,37020,1427,1449,1.0,Western
Lamjung,Gandaki,Hill,Western,Dhodeni ,37021,771,995,1.0,Western
Lamjung,Gandaki,Hill,Western,Dhuseni ,37022,451,514,1.0,Western
Lamjung,Gandaki,Hill,Western,Dudhpokhari ,37023,715,755,,Western
Lamjung,Gandaki,Hill,Western,Duradanda ,37024,678,742,1.0,Western
Lamjung,Gandaki,Hill,Western,Faleni ,37025,521,561,,Western
Lamjung,Gandaki,Hill,Western,Gauda ,37026,939,1148,,Western
Lamjung,Gandaki,Hill,Western,Gaunshahar ,37027,2376,2274,1.0,Western
Lamjung,Gandaki,Hill,Western,Ghanpokhara ,37028,1113,1126,,Western
Lamjung,Gandaki,Hill,Western,Ghermu ,37029,551,655,,Western
Lamjung,Gandaki,Hill,Western,Gilunng ,37030,521,629,,Western
Lamjung,Gandaki,Hill,Western,Hiletaksar ,37031,624,683,,Western
Lamjung,Gandaki,Hill,Western,Ilampokhari ,37032,878,1166,,Western
Lamjung,Gandaki,Hill,Western,Isaneshwor ,37033,1009,1000,,Western
Lamjung,Gandaki,Hill,Western,Jita ,37034,943,996,1.0,Western
Lamjung,Gandaki,Hill,Western,Karapu ,37035,823,913,1.0,Western
Lamjung,Gandaki,Hill,Western,Khudi ,37036,1199,1193,,Western
Lamjung,Gandaki,Hill,Western,Kolki ,37037,502,721,,Western
Lamjung,Gandaki,Hill,Western,Kunchha ,37038,900,830,,Western
Lamjung,Gandaki,Hill,Western,Maling ,37039,511,618,,Western
Lamjung,Gandaki,Hill,Western,Mohoriyakot ,37040,696,896,,Western
Lamjung,Gandaki,Hill,Western,Nalma ,37041,698,774,1.0,Western
Lamjung,Gandaki,Hill,Western,Nauthar ,37042,785,766,4.0,Western
Lamjung,Gandaki,Hill,Western,Neta ,37043,538,763,,Western
Lamjung,Gandaki,Hill,Western,Pachok ,37044,805,952,1.0,Western
Lamjung,Gandaki,Hill,Western,Parewadada ,37045,877,936,,Western
Lamjung,Gandaki,Hill,Western,Pasagaun ,37046,557,618,1.0,Western
Lamjung,Gandaki,Hill,Western,Puranokot ,37047,270,561,1.0,Western
Lamjung,Gandaki,Hill,Western,Pyarjung ,37048,688,806,1.0,Western
Lamjung,Gandaki,Hill,Western,Ramgha ,37049,1132,974,1.0,Western
Lamjung,Gandaki,Hill,Western,Samibhanjyang ,37050,389,500,,Western
Lamjung,Gandaki,Hill,Western,Shreebhanjyang ,37051,717,777,1.0,Western
Lamjung,Gandaki,Hill,Western,Simpani ,37052,1112,1152,,Western
Lamjung,Gandaki,Hill,Western,Sindure ,37053,571,614,1.0,Western
Lamjung,Gandaki,Hill,Western,Sundarbazar ,37054,3193,1894,,Western
Lamjung,Gandaki,Hill,Western,Suryapal ,37055,592,640,1.0,Western
Lamjung,Gandaki,Hill,Western,Taghring ,37056,673,786,,Western
Lamjung,Gandaki,Hill,Western,Tandrang(Taksar) ,37057,840,901,2.0,Western
Lamjung,Gandaki,Hill,Western,Tarku ,37058,661,658,,Western
Lamjung,Gandaki,Hill,Western,Tarkughat ,37059,981,1035,1.0,Western
Lamjung,Gandaki,Hill,Western,Udipur ,37060,885,934,1.0,Western
Lamjung,Gandaki,Hill,Western,Uttarkanya ,37061,441,471,,Western
Tanahu,Gandaki,Hill,Western,Anbukhaireni ,38001,4684,4770,1.0,Western
Tanahu,Gandaki,Hill,Western,Arunodaya ,38002,2130,2261,,Western
Tanahu,Gandaki,Hill,Western,Baidi ,38003,1750,1838,1.0,Western
Tanahu,Gandaki,Hill,Western,Bandipur ,38004,3969,4229,1.0,Western
Tanahu,Gandaki,Hill,Western,Barbhanjyang ,38005,2080,2217,,Western
Tanahu,Gandaki,Hill,Western,Basantapur ,38006,1431,1488,1.0,Western
Tanahu,Gandaki,Hill,Western,Bhanu ,38007,4497,4632,1.0,Western
Tanahu,Gandaki,Hill,Western,Bhanumati ,38008,2127,2077,,Western
Tanahu,Gandaki,Hill,Western,Bhimad ,38009,3430,2274,,Western
Tanahu,Gandaki,Hill,Western,Bhirkot ,38010,1788,1957,,Western
Tanahu,Gandaki,Hill,Western,Byas Municipality ,38011,15150,10456,,Western
Tanahu,Gandaki,Hill,Western,Chhang ,38012,2141,2337,1.0,Western
Tanahu,Gandaki,Hill,Western,Chhimkeshwori ,38013,843,852,,Western
Tanahu,Gandaki,Hill,Western,Chhipchhipe ,38014,997,991,1.0,Western
Tanahu,Gandaki,Hill,Western,Chokchisapani ,38015,1580,1672,,Western
Tanahu,Gandaki,Hill,Western,Deurali ,38016,1163,1235,,Western
Tanahu,Gandaki,Hill,Western,Devghat ,38017,2784,2826,1.0,Western
Tanahu,Gandaki,Hill,Western,Dharampani ,38018,1382,1447,1.0,Western
Tanahu,Gandaki,Hill,Western,Dhorfirdi ,38019,4107,4332,1.0,Western
Tanahu,Gandaki,Hill,Western,Dulegaunda ,38020,3705,3837,,Western
Tanahu,Gandaki,Hill,Western,Firfire ,38021,1556,1575,,Western
Tanahu,Gandaki,Hill,Western,Gajarkot ,38022,2107,2378,,Western
Tanahu,Gandaki,Hill,Western,Ghansikuwa ,38023,2494,2800,1.0,Western
Tanahu,Gandaki,Hill,Western,Jamunebhanjyang ,38024,3538,3535,,Western
Tanahu,Gandaki,Hill,Western,Kahushivapur ,38025,2916,2996,,Western
Tanahu,Gandaki,Hill,Western,Keshavtar ,38026,1995,2003,1.0,Western
Tanahu,Gandaki,Hill,Western,Khairenitar ,38027,2867,3205,,Western
Tanahu,Gandaki,Hill,Western,Kihun ,38028,1542,1618,1.0,Western
Tanahu,Gandaki,Hill,Western,Kota ,38029,1433,1556,1.0,Western
Tanahu,Gandaki,Hill,Western,Kotdarbar ,38030,1901,2340,1.0,Western
Tanahu,Gandaki,Hill,Western,Kyamin ,38031,2254,2280,,Western
Tanahu,Gandaki,Hill,Western,Majhakot ,38032,2737,2927,,Western
Tanahu,Gandaki,Hill,Western,Manpang ,38033,2335,2752,1.0,Western
Tanahu,Gandaki,Hill,Western,Pokharibhanjyang ,38034,1420,1510,1.0,Western
Tanahu,Gandaki,Hill,Western,Purkot ,38035,2557,2673,1.0,Western
Tanahu,Gandaki,Hill,Western,Raipur ,38036,1670,1813,1.0,Western
Tanahu,Gandaki,Hill,Western,Ramjakot ,38037,1572,1705,,Western
Tanahu,Gandaki,Hill,Western,Ranipokhari(Resing) ,38038,1408,1545,,Western
Tanahu,Gandaki,Hill,Western,Risti ,38039,875,944,,Western
Tanahu,Gandaki,Hill,Western,Rupakot ,38040,1681,1711,,Western
Tanahu,Gandaki,Hill,Western,Satiswara ,38041,1680,1769,,Western
Tanahu,Gandaki,Hill,Western,Shambubhagawatipur ,38042,2772,2951,,Western
Tanahu,Gandaki,Hill,Western,Shymgha ,38043,1956,2083,1.0,Western
Tanahu,Gandaki,Hill,Western,Sundhara(Ghiring) ,38044,2740,2763,1.0,Western
Tanahu,Gandaki,Hill,Western,Tanahunsur ,38045,1113,1203,,Western
Tanahu,Gandaki,Hill,Western,Thaprek ,38046,1248,1359,1.0,Western
Tanahu,Gandaki,Hill,Western,Virlung ,38047,2476,2545,,Western
Syangja,Gandaki,Hill,Western,Alamadevi ,39001,1047,1348,,Western
Syangja,Gandaki,Hill,Western,Arjunchaupari ,39002,2111,2001,,Western
Syangja,Gandaki,Hill,Western,Aruchaur ,39003,1183,1042,,Western
Syangja,Gandaki,Hill,Western,Arukharka ,39004,925,1191,,Western
Syangja,Gandaki,Hill,Western,Bagefatake ,39005,382,414,,Western
Syangja,Gandaki,Hill,Western,Bahakot ,39006,329,704,,Western
Syangja,Gandaki,Hill,Western,Benethokdeurali ,39007,1226,1325,,Western
Syangja,Gandaki,Hill,Western,Bhatkhola ,39008,512,651,,Western
Syangja,Gandaki,Hill,Western,Bicharichautara ,39009,694,912,,Western
Syangja,Gandaki,Hill,Western,Birghaarchale ,39010,1734,1856,,Western
Syangja,Gandaki,Hill,Western,Biruwaarchale ,39011,1015,1038,,Western
Syangja,Gandaki,Hill,Western,Chandibhanjyang ,39012,1389,1526,,Western
Syangja,Gandaki,Hill,Western,Chapakot ,39013,1437,1449,,Western
Syangja,Gandaki,Hill,Western,Chhangchhangdi ,39014,950,1040,,Western
Syangja,Gandaki,Hill,Western,Chilaunebas ,39015,866,1018,1.0,Western
Syangja,Gandaki,Hill,Western,Chinnebas ,39016,1782,1753,1.0,Western
Syangja,Gandaki,Hill,Western,Chisapani(Magyam) ,39017,1450,1536,2.0,Western
Syangja,Gandaki,Hill,Western,Chitrebhanjyang ,39018,1122,1272,,Western
Syangja,Gandaki,Hill,Western,Darsingdahathum ,39019,1982,1957,,Western
Syangja,Gandaki,Hill,Western,Dhapuksimalbhanjyang ,39020,1219,1337,1.0,Western
Syangja,Gandaki,Hill,Western,Faparthum ,39021,842,925,,Western
Syangja,Gandaki,Hill,Western,Fedikhola ,39022,1944,2078,,Western
Syangja,Gandaki,Hill,Western,Jagatbhanjyang ,39023,1120,1180,,Western
Syangja,Gandaki,Hill,Western,Jagatradevi ,39024,2877,2492,,Western
Syangja,Gandaki,Hill,Western,Kalikakot ,39025,1579,1681,,Western
Syangja,Gandaki,Hill,Western,Kaulmabarahachaur ,39026,427,731,,Western
Syangja,Gandaki,Hill,Western,Kewarebhanjyang ,39027,971,1020,,Western
Syangja,Gandaki,Hill,Western,Khilungdeurali ,39028,2095,1419,2.0,Western
Syangja,Gandaki,Hill,Western,Kichnas ,39029,1714,1731,,Western
Syangja,Gandaki,Hill,Western,Kuwakot ,39030,1523,1462,,Western
Syangja,Gandaki,Hill,Western,Kyakmi ,39031,1881,1903,,Western
Syangja,Gandaki,Hill,Western,Majhakotsivalaya ,39032,606,659,,Western
Syangja,Gandaki,Hill,Western,Malunga ,39033,1000,1106,,Western
Syangja,Gandaki,Hill,Western,Malyangkot ,39034,1604,1863,,Western
Syangja,Gandaki,Hill,Western,Manakamana ,39035,1560,1714,,Western
Syangja,Gandaki,Hill,Western,Nibuwakharka ,39036,1342,1430,,Western
Syangja,Gandaki,Hill,Western,Oraste ,39037,1263,1336,,Western
Syangja,Gandaki,Hill,Western,Pakwadi ,39038,1954,2011,,Western
Syangja,Gandaki,Hill,Western,Panchamul ,39039,1630,1591,,Western
Syangja,Gandaki,Hill,Western,Pauwegaude ,39040,951,1041,1.0,Western
Syangja,Gandaki,Hill,Western,Pelakot ,39041,1992,1948,1.0,Western
Syangja,Gandaki,Hill,Western,Pelkachaur ,39042,694,748,,Western
Syangja,Gandaki,Hill,Western,Pidikhola ,39043,1681,1862,1.0,Western
Syangja,Gandaki,Hill,Western,Putalibazar Municipality ,39044,4101,9277,,Western
Syangja,Gandaki,Hill,Western,Rangvang ,39045,1269,1335,,Western
Syangja,Gandaki,Hill,Western,Rapakot ,39046,1181,1404,1.0,Western
Syangja,Gandaki,Hill,Western,Ratnapur ,39047,1348,1192,,Western
Syangja,Gandaki,Hill,Western,Sakhar ,39048,1674,1708,,Western
Syangja,Gandaki,Hill,Western,Sataudarau ,39049,598,819,,Western
Syangja,Gandaki,Hill,Western,Sekham ,39050,1601,1509,,Western
Syangja,Gandaki,Hill,Western,Setidobhan ,39051,1048,1102,1.0,Western
Syangja,Gandaki,Hill,Western,Shreekrishnagandaki ,39052,3298,3614,,Western
Syangja,Gandaki,Hill,Western,Sirsekot ,39053,1288,1395,,Western
Syangja,Gandaki,Hill,Western,Sworek ,39054,1630,1701,1.0,Western
Syangja,Gandaki,Hill,Western,Taksar ,39055,674,812,2.0,Western
Syangja,Gandaki,Hill,Western,Thuladihi ,39056,917,1173,1.0,Western
Syangja,Gandaki,Hill,Western,Thumpokhara ,39057,1158,1872,,Western
Syangja,Gandaki,Hill,Western,Tindobate ,39058,1410,1401,,Western
Syangja,Gandaki,Hill,Western,Tulsibhanjyang ,39059,1412,1457,1.0,Western
Syangja,Gandaki,Hill,Western,Waling Municipality ,39060,5575,6389,,Western
Syangja,Gandaki,Hill,Western,Wangsingdeurali ,39061,739,927,,Western
Syangja,Gandaki,Hill,Western,Yaladi ,39062,738,726,,Western
Kaski,Gandaki,Hill,Western,Arbavijaya ,40001,1196,1652,1.0,Western
Kaski,Gandaki,Hill,Western,Armala ,40002,1792,2500,,Western
Kaski,Gandaki,Hill,Western,Bhachok ,40003,817,978,2.0,Western
Kaski,Gandaki,Hill,Western,Bhadauretamagi ,40004,1059,1796,,Western
Kaski,Gandaki,Hill,Western,Bharatpokhari ,40005,3420,4729,,Western
Kaski,Gandaki,Hill,Western,Chapakot ,40006,1119,1441,1.0,Western
Kaski,Gandaki,Hill,Western,Dangsing ,40007,1472,1722,,Western
Kaski,Gandaki,Hill,Western,Deurali ,40008,812,1345,,Western
Kaski,Gandaki,Hill,Western,Dhampus ,40009,1056,1382,1.0,Western
Kaski,Gandaki,Hill,Western,Dhikurepokhari ,40010,3116,3780,1.0,Western
Kaski,Gandaki,Hill,Western,Dhital ,40011,805,1700,1.0,Western
Kaski,Gandaki,Hill,Western,Ghachok ,40012,984,1354,1.0,Western
Kaski,Gandaki,Hill,Western,Ghandruk ,40013,1713,2413,1.0,Western
Kaski,Gandaki,Hill,Western,Hansapur ,40014,997,2213,1.0,Western
Kaski,Gandaki,Hill,Western,Hemaja ,40015,3726,4074,1.0,Western
Kaski,Gandaki,Hill,Western,Kahun ,40016,623,1039,1.0,Western
Kaski,Gandaki,Hill,Western,Kalika ,40017,1939,2320,2.0,Western
Kaski,Gandaki,Hill,Western,Kaskikot ,40018,2594,3066,1.0,Western
Kaski,Gandaki,Hill,Western,Kritinachnechaur ,40019,1114,2622,1.0,Western
Kaski,Gandaki,Hill,Western,Lahachok ,40020,1443,1737,,Western
Kaski,Gandaki,Hill,Western,Lamachaur ,40021,2392,2353,1.0,Western
Kaski,Gandaki,Hill,Western,Lekhnath Municipality ,40022,20671,19368,1.0,Western
Kaski,Gandaki,Hill,Western,Lumle ,40023,1906,2303,,Western
Kaski,Gandaki,Hill,Western,Lwangghale ,40024,1863,2291,1.0,Western
Kaski,Gandaki,Hill,Western,Machhapuchchhre ,40025,499,932,,Western
Kaski,Gandaki,Hill,Western,Majhthana ,40026,1289,1707,2.0,Western
Kaski,Gandaki,Hill,Western,Mauja ,40027,381,1003,,Western
Kaski,Gandaki,Hill,Western,Mijuredada ,40028,2498,2231,1.0,Western
Kaski,Gandaki,Hill,Western,Namarjung ,40029,426,690,,Western
Kaski,Gandaki,Hill,Western,Nirmalpokhari ,40030,986,2210,1.0,Western
Kaski,Gandaki,Hill,Western,Parche ,40031,1179,1394,1.0,Western
Kaski,Gandaki,Hill,Western,Pokhara Sub-metropolitan City ,40032,83057,73564,1.0,Western
Kaski,Gandaki,Hill,Western,Pumdibhumdi ,40033,3028,3725,1.0,Western
Kaski,Gandaki,Hill,Western,Puranchaur ,40034,1214,1734,1.0,Western
Kaski,Gandaki,Hill,Western,Reevan ,40035,580,758,1.0,Western
Kaski,Gandaki,Hill,Western,Rupakot ,40036,1078,1698,,Western
Kaski,Gandaki,Hill,Western,Saimarang ,40037,472,834,,Western
Kaski,Gandaki,Hill,Western,Salyan ,40038,1566,1934,1.0,Western
Kaski,Gandaki,Hill,Western,Sarangkot ,40039,2535,3095,1.0,Western
Kaski,Gandaki,Hill,Western,Sardikhola ,40040,863,1457,2.0,Western
Kaski,Gandaki,Hill,Western,Siddha ,40041,682,1693,2.0,Western
Kaski,Gandaki,Hill,Western,Sildujure ,40042,860,1637,1.0,Western
Kaski,Gandaki,Hill,Western,Thumakodada ,40043,899,1835,,Western
Kaski,Gandaki,Hill,Western,Thumki ,40044,1344,1888,1.0,Western
Kaski,Gandaki,Hill,Western,Valam ,40045,507,1243,1.0,Western
Manang,Gandaki,Mountain,Western,Bhraka ,41001,98,225,,Western
Manang,Gandaki,Mountain,Western,Chame ,41002,298,275,,Western
Manang,Gandaki,Mountain,Western,Dharapani ,41003,186,228,,Western
Manang,Gandaki,Mountain,Western,Fu ,41004,35,44,,Western
Manang,Gandaki,Mountain,Western,Ghyaru ,41005,19,116,,Western
Manang,Gandaki,Mountain,Western,Khangsar ,41006,12,126,,Western
Manang,Gandaki,Mountain,Western,Manang ,41007,141,295,,Western
Manang,Gandaki,Mountain,Western,Nar ,41008,52,91,,Western
Manang,Gandaki,Mountain,Western,Nyawal,41009,27,118,,Western
Manang,Gandaki,Mountain,Western,Pisang ,41010,51,160,,Western
Manang,Gandaki,Mountain,Western,Tachibagarchhap ,41011,150,126,,Western
Manang,Gandaki,Mountain,Western,Tankimanang ,41012,41,214,,Western
Manang,Gandaki,Mountain,Western,Thoche ,41013,92,131,,Western
Mustang,Dhawalagiri,Mountain,Western,Charang ,42001,128,216,,Western
Mustang,Dhawalagiri,Mountain,Western,Chhonhup ,42002,118,349,,Western
Mustang,Dhawalagiri,Mountain,Western,Chhoser ,42003,150,258,,Western
Mustang,Dhawalagiri,Mountain,Western,Chhusang ,42004,93,219,,Western
Mustang,Dhawalagiri,Mountain,Western,Dhami ,42005,130,279,,Western
Mustang,Dhawalagiri,Mountain,Western,Jhong ,42006,38,160,,Western
Mustang,Dhawalagiri,Mountain,Western,Jomsom ,42007,513,558,,Western
Mustang,Dhawalagiri,Mountain,Western,Kagbeni ,42008,172,326,,Western
Mustang,Dhawalagiri,Mountain,Western,Kowang ,42009,215,259,,Western
Mustang,Dhawalagiri,Mountain,Western,Kunjo ,42010,216,239,,Western
Mustang,Dhawalagiri,Mountain,Western,Lete ,42011,241,378,,Western
Mustang,Dhawalagiri,Mountain,Western,Lomanthang ,42012,289,280,,Western
Mustang,Dhawalagiri,Mountain,Western,Marpha ,42013,473,511,,Western
Mustang,Dhawalagiri,Mountain,Western,Muktinath ,42014,302,326,,Western
Mustang,Dhawalagiri,Mountain,Western,Surkhang ,42015,64,169,,Western
Mustang,Dhawalagiri,Mountain,Western,Tukuche ,42016,292,249,,Western
Myagdi,Dhawalagiri,Hill,Western,Arman ,43001,1184,1543,1.0,Western
Myagdi,Dhawalagiri,Hill,Western,Arthunge ,43002,5201,2583,1.0,Western
Myagdi,Dhawalagiri,Hill,Western,Babiyachaur ,43003,1312,1097,1.0,Western
Myagdi,Dhawalagiri,Hill,Western,Bagarkhola ,43004,500,720,,Western
Myagdi,Dhawalagiri,Hill,Western,Baranja ,43005,1732,1823,1.0,Western
Myagdi,Dhawalagiri,Hill,Western,Bhakilmi ,43006,925,1221,1.0,Western
Myagdi,Dhawalagiri,Hill,Western,Bima ,43007,664,667,1.0,Western
Myagdi,Dhawalagiri,Hill,Western,Chimkhola ,43008,403,560,1.0,Western
Myagdi,Dhawalagiri,Hill,Western,Dagnam ,43009,303,446,1.0,Western
Myagdi,Dhawalagiri,Hill,Western,Dana ,43010,494,712,1.0,Western
Myagdi,Dhawalagiri,Hill,Western,Darwang ,43011,1403,1167,1.0,Western
Myagdi,Dhawalagiri,Hill,Western,Devisthan ,43012,1145,1270,,Western
Myagdi,Dhawalagiri,Hill,Western,Dhatan ,43013,1417,1455,1.0,Western
Myagdi,Dhawalagiri,Hill,Western,Dowa ,43014,319,429,1.0,Western
Myagdi,Dhawalagiri,Hill,Western,Gurjakhani ,43015,351,369,1.0,Western
Myagdi,Dhawalagiri,Hill,Western,Histhanmandali ,43016,438,743,1.0,Western
Myagdi,Dhawalagiri,Hill,Western,Jhin ,43017,437,452,1.0,Western
Myagdi,Dhawalagiri,Hill,Western,Jyamrukot ,43018,960,1159,1.0,Western
Myagdi,Dhawalagiri,Hill,Western,Kuhun ,43019,1261,1248,1.0,Western
Myagdi,Dhawalagiri,Hill,Western,Kuinemangale ,43020,337,501,1.0,Western
Myagdi,Dhawalagiri,Hill,Western,Lulang ,43021,511,482,1.0,Western
Myagdi,Dhawalagiri,Hill,Western,Malkwang ,43022,527,563,1.0,Western
Myagdi,Dhawalagiri,Hill,Western,Marang ,43023,610,676,1.0,Western
Myagdi,Dhawalagiri,Hill,Western,Mudi ,43024,872,867,,Western
Myagdi,Dhawalagiri,Hill,Western,Muna ,43025,820,789,1.0,Western
Myagdi,Dhawalagiri,Hill,Western,Narchyang ,43026,541,660,1.0,Western
Myagdi,Dhawalagiri,Hill,Western,Niskot ,43027,696,770,1.0,Western
Myagdi,Dhawalagiri,Hill,Western,Okharbot ,43028,776,821,1.0,Western
Myagdi,Dhawalagiri,Hill,Western,Pakhapani ,43029,619,985,1.0,Western
Myagdi,Dhawalagiri,Hill,Western,Patlekhet ,43030,523,622,1.0,Western
Myagdi,Dhawalagiri,Hill,Western,Pulachaur ,43031,1038,1255,1.0,Western
Myagdi,Dhawalagiri,Hill,Western,Rakhubhagawati ,43032,1139,1213,,Western
Myagdi,Dhawalagiri,Hill,Western,Rakhupiple ,43033,1149,1382,1.0,Western
Myagdi,Dhawalagiri,Hill,Western,Ramche ,43034,377,741,1.0,Western
