District Name,Zone,Ecological Belt,Development Region,Year (BS),Year (AD),Indicator,Sub-Indicator,Sub-Indicator,Value
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,0
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,PM Imported,Total,Female,0
Parbat,Dhawalagiri,Hill,Western,2070/71,2013/14,PM Imported,Total,Male,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,PF Indigenous,Total,Female,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,PF Indigenous,Total,Male,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,PF Imported,Total,Female,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,PF Imported,Total,Male,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,PM Indigenous,Total,Female,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,PM Indigenous,Total,Male,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,PM Imported,Total,Female,0
Baglung,Dhawalagiri,Hill,Western,2070/71,2013/14,PM Imported,Total,Male,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,PF Indigenous,Total,Female,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,PF Indigenous,Total,Male,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,2
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,2
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,PF Imported,Total,Female,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,PF Imported,Total,Male,2
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,PM Indigenous,Total,Female,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,PM Indigenous,Total,Male,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,PM Imported,Total,Female,0
Gulmi,Lumbini,Hill,Western,2070/71,2013/14,PM Imported,Total,Male,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,PF Indigenous,Total,Female,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,PF Indigenous,Total,Male,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,PF Imported,Total,Female,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,PF Imported,Total,Male,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,PM Indigenous,Total,Female,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,PM Indigenous,Total,Male,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,PM Imported,Total,Female,0
Palpa,Lumbini,Hill,Western,2070/71,2013/14,PM Imported,Total,Male,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,PF Indigenous,Total,Female,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,PF Indigenous,Total,Male,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,3
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,PF Imported,Total,Female,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,PF Imported,Total,Male,3
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,PM Indigenous,Total,Female,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,PM Indigenous,Total,Male,0
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,2
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,2
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,2
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,2
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,PM Imported,Total,Female,4
Nawalparasi,Lumbini,Terai,Western,2070/71,2013/14,PM Imported,Total,Male,4
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,5
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,PF Indigenous,Total,Female,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,PF Indigenous,Total,Male,5
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,16
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,25
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,16
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,PF Imported,Total,Female,25
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,PF Imported,Total,Male,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,PM Indigenous,Total,Female,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,PM Indigenous,Total,Male,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,0
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,2
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,2
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,PM Imported,Total,Female,2
Rupandehi,Lumbini,Terai,Western,2070/71,2013/14,PM Imported,Total,Male,2
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,2
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,3
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,7
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,PF Indigenous,Total,Female,5
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,PF Indigenous,Total,Male,7
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,1
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,17
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,1
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,17
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,PF Imported,Total,Female,1
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,PF Imported,Total,Male,17
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,PM Indigenous,Total,Female,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,PM Indigenous,Total,Male,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,1
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,1
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,PM Imported,Total,Female,0
Kapilvastu,Lumbini,Terai,Western,2070/71,2013/14,PM Imported,Total,Male,2
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,PF Indigenous,Total,Female,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,PF Indigenous,Total,Male,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,PF Imported,Total,Female,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,PF Imported,Total,Male,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,PM Indigenous,Total,Female,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,PM Indigenous,Total,Male,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,PM Imported,Total,Female,0
Arghakhanchi,Lumbini,Hill,Western,2070/71,2013/14,PM Imported,Total,Male,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,4
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Female,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Male,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,Total,Female,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,Total,Male,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Female,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Male,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Imported,Total,Female,0
Pyuthan,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Imported,Total,Male,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Female,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Male,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,Total,Female,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,Total,Male,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Female,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Male,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Imported,Total,Female,0
Rolpa,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Imported,Total,Male,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Female,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Male,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,Total,Female,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,Total,Male,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Female,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Male,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Female,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Imported,Under 5 Years,Male,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Female,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Imported,5 Years & Above,Male,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Imported,Total,Female,0
Rukum,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Imported,Total,Male,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Female,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,Under 5 Years,Male,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Female,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,5 Years & Above,Male,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Female,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Indigenous,Total,Male,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Female,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,Under 5 Years,Male,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Female,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,5 Years & Above,Male,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Female,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,5 to 14 Years,Male,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,Total,Female,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,PF Imported,Total,Male,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Female,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,Under 5 Years,Male,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Female,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,5 Years & Above,Male,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Female,0
Salyan,Rapti,Hill,Mid-Western,2070/71,2013/14,PM Indigenous,Total,Male,0
